sample,temp,scan,timestamp,A,A_err,T2,T2_err,beta,beta_err,dropped,elapsed_min,alpha
DAP2,25C,184,2026-03-11 14:45:16,958.5703337036497,122.40856318221671,0.00026787287822567014,2.4151573612562295e-05,3.8600151870793264,1.9192198846277946,True,297.8333333333333,
DAP2,25C,185,2026-03-11 14:46:54,2056.6802510738316,222.14468377488518,0.00016953987329589222,1.3479255937335674e-05,2.652578666673189,0.8067307632215611,True,299.46666666666664,
DAP2,25C,186,2026-03-11 14:48:34,3098.850487131962,1120.4788468212155,0.00011199199149588227,5.3447821494002365e-05,0.8948597075061979,0.31909307419188493,False,301.1333333333333,0.9950912859859755
DAP2,25C,187,2026-03-11 14:50:12,2431.461507876109,587.1836452390804,0.00014930148566572754,3.997635796078955e-05,1.1967986078534745,0.3948485435652483,False,302.76666666666665,0.9934559758674443
DAP2,25C,188,2026-03-11 14:51:52,5045.473376507299,3965.2917629130156,4.33778930594599e-05,6.501022341372005e-05,0.48765319976422367,0.21310467612380707,False,304.43333333333334,0.9980987062671561
DAP2,25C,189,2026-03-11 14:53:30,1552.819955080896,188.3975560015919,0.00015761813883155334,1.2811742022558972e-05,3.590757364051441,1.5188986893327954,True,306.06666666666666,
DAP2,25C,190,2026-03-11 14:55:10,2195.0836839821045,339.5010489415446,0.00017439566845136464,2.4834920732157505e-05,1.6365062810642714,0.4774883072278866,False,307.73333333333335,0.992356074302475
DAP2,25C,191,2026-03-11 14:56:50,1988.3405571239787,280.9988133971656,0.00017220596952409638,1.996886588199439e-05,2.0202486192261957,0.6453914666542637,True,309.4,
DAP2,25C,192,2026-03-11 14:58:28,15286.693591372843,26161.224682009757,3.7094484882077998e-06,1.4733418806996076e-05,0.30408057914090963,0.1702997449191216,True,311.03333333333336,
DAP2,25C,193,2026-03-11 15:00:08,2325.86763226446,423.40749883245024,0.0001425302233756569,2.219149856028943e-05,1.7501306633277405,0.6018300800037062,False,312.7,0.9937527666437483
DAP2,25C,194,2026-03-11 15:01:46,1823.634667813371,259.55283205118934,0.00018268289914395787,2.0912769352762794e-05,2.1627128253254186,0.7458541283660686,True,314.3333333333333,
DAP2,25C,195,2026-03-11 15:03:26,2432.4482957154,394.1095879891086,0.00016027599350345619,2.386757074239592e-05,1.6068677071336186,0.4721734875098166,False,316.0,0.9929749528969575
DAP2,25C,196,2026-03-11 15:05:04,2090.4375465203652,510.7508726913074,0.00017692793306353373,5.011845168218818e-05,1.1562198514653312,0.3937657543157609,False,317.6333333333333,0.9922450827697507
DAP2,25C,197,2026-03-11 15:06:44,2530.7864677970374,991.7897213642611,0.0001280676937306492,7.324113274657025e-05,0.8004877018045563,0.2983229514361653,False,319.3,0.9943866728811359
DAP2,25C,198,2026-03-11 15:08:22,1998.0852807444762,227.20403597691734,0.00017900127461097738,1.5383643962663736e-05,2.524668591027895,0.7850763768595088,True,320.93333333333334,
DAP2,25C,199,2026-03-11 15:10:02,2071.2574530525467,359.2893144636333,0.00016578562537450188,2.5600158007829686e-05,1.7101164355920313,0.5742520110177776,False,322.6,0.9927334605650837
DAP2,25C,200,2026-03-11 15:11:40,1926.4251810367614,260.73016953730064,0.0001928043794274167,2.196821552858287e-05,1.9921727108872975,0.6165781982850566,False,324.23333333333335,0.9915492032365952
DAP2,25C,201,2026-03-11 15:13:20,2458.872500313473,428.46749666834734,0.00015446197606627544,2.4675459375334142e-05,1.5983532937932505,0.4971800825366744,False,325.9,0.9932297867336495
DAP2,25C,202,2026-03-11 15:15:00,75622.40229813466,1.507265866054422e-08,5.8096552461217364e-08,4.6456132409237674e-08,0.19900752894286136,0.020232467395695626,False,327.56666666666666,0.9999974535736224
DAP2,25C,203,2026-03-11 15:16:38,2406.257164994563,447.3443145611057,0.00014923994947175538,2.5860856964353e-05,1.5438537989945946,0.49112972766365137,False,329.2,0.993458673056535
DAP2,25C,204,2026-03-11 15:18:18,2127.5973347826766,301.378792557594,0.00014494621049824055,1.552665352225572e-05,2.2377530768788354,0.7501830327107569,True,330.8666666666667,
DAP2,25C,205,2026-03-11 15:19:56,2480.191300701139,332.1274448108395,0.00016860136078286728,1.9866174199508892e-05,1.7535817649337193,0.4668882587996399,False,332.5,0.9926100442415215
DAP2,25C,206,2026-03-11 15:21:36,4706.470898818999,3010.853552378467,5.825327043137986e-05,6.586958591922395e-05,0.5554925948007003,0.2224017984758964,False,334.1666666666667,0.9974467045267269
DAP2,25C,207,2026-03-11 15:23:14,2575.9256425881363,881.6196807769647,0.00014209127792154697,6.877241906515027e-05,0.8485060834188707,0.296499381758191,False,335.8,0.9937720060346477
DAP2,25C,208,2026-03-11 15:24:54,2552.281582806795,488.43711415311867,0.0001554630746880206,3.050304817041567e-05,1.3498186918135398,0.39708900784520035,False,337.46666666666664,0.993185907642222
DAP2,25C,209,2026-03-11 15:26:32,2559.1262052157863,620.0656184262721,0.00016333465140518926,4.896588748808611e-05,1.0417028181022234,0.3150806691267801,False,339.1,0.9928408890526969
DAP2,25C,210,2026-03-11 15:28:12,2776.5630856522507,1163.594757209459,0.0001181755511502114,7.433083054310773e-05,0.7615455811723066,0.28676622040023375,False,340.76666666666665,0.994820254767347
DAP2,25C,211,2026-03-11 15:29:52,2035.7013829813368,216.38308406315974,0.0001431778337964074,1.025984794999022e-05,3.2025532988535987,1.0732802659370584,True,342.43333333333334,
DAP2,25C,212,2026-03-11 15:31:30,1854.574401343965,198.47531624884203,0.00017009468137941508,1.288189291637663e-05,3.0494643240945916,1.022484393808045,True,344.06666666666666,
DAP2,25C,213,2026-03-11 15:33:10,2055.0193109998745,221.09980339636473,0.00014748023195914898,1.1142102377160912e-05,2.805617604872704,0.8647490038258075,True,345.73333333333335,
DAP2,25C,214,2026-03-11 15:34:48,2420.4111967277904,821.9220088707356,0.00012960675782228576,5.183517776307826e-05,1.0719651331526066,0.4325472399907602,False,347.3666666666667,0.994319214258656
DAP2,25C,215,2026-03-11 15:36:28,2599.92555429694,659.1232323262724,0.00013601161430545433,3.734892216505412e-05,1.2149748097441744,0.4129208292540707,False,349.03333333333336,0.9940384833924859
DAP2,25C,216,2026-03-11 15:38:06,2294.696178406893,476.2157427485044,0.00016462209163460036,3.6060569529570494e-05,1.3078877312412034,0.4128673535708262,False,350.6666666666667,0.9927844593400725
DAP2,25C,217,2026-03-11 15:39:46,2137.2757397910327,230.67001124565957,0.00018494979641827013,1.6080691745748524e-05,2.165492168518503,0.5682436926570889,True,352.3333333333333,
DAP2,25C,218,2026-03-11 15:41:26,2479.47308315802,481.0544373539316,0.00014201149914938463,2.5709860682325073e-05,1.5224666403565141,0.4907489046162713,False,354.0,0.9937755028130485
DAP2,25C,219,2026-03-11 15:43:04,2371.342699671487,520.3836710032551,0.00017182861667250235,4.4972103856254484e-05,1.1055517716329053,0.322881839290416,False,355.6333333333333,0.992468590589339
DAP2,25C,220,2026-03-11 15:44:44,2262.839560321114,441.11521103725903,0.00016038226826911413,3.04276289350191e-05,1.4688646016294251,0.47918340470837717,False,357.3,0.9929702947743135
DAP2,25C,221,2026-03-11 15:46:22,2701.574242442709,737.7325061282289,0.00013147773305094242,4.149711055383864e-05,1.1029968538628778,0.36809399067082266,False,358.93333333333334,0.9942372076597722
DAP2,25C,222,2026-03-11 15:48:02,2752.521616665594,537.2782011307067,0.0001438396023010378,2.8139242355510826e-05,1.3731310124287648,0.407717718988184,False,360.6,0.9936953753375055
DAP2,25C,223,2026-03-11 15:49:40,2953.9506768842657,1468.5338563298387,9.562218340031635e-05,7.215873402656662e-05,0.7252839732517029,0.29541551862107596,False,362.23333333333335,0.9958087900265081
DAP2,25C,224,2026-03-11 15:51:20,2093.8361783923638,371.5832819437813,0.00015707074732811786,2.5192854996994328e-05,1.6428227617966504,0.5361866985960585,False,363.9,0.9931154418427216
DAP2,25C,225,2026-03-11 15:52:58,2329.670705282907,560.1793971642455,0.00016123964893507417,4.4343912583932805e-05,1.1609610194007625,0.3804754014338269,False,365.53333333333336,0.9929327149756678
DAP2,25C,226,2026-03-11 15:54:38,2492.909574984324,527.6074795920536,0.00015546672430049005,3.6225021098542645e-05,1.2178106216118307,0.3620412041195727,False,367.2,0.9931857476762849
DAP2,25C,227,2026-03-11 15:56:18,1960.576805304498,295.02496828111697,0.00018107132085531464,2.3732492803724625e-05,1.824348043504445,0.5748771246354741,False,368.8666666666667,0.992063474197143
DAP2,25C,228,2026-03-11 15:57:56,2480.596739580578,477.31033196482036,0.00015670739597722862,3.0841537288923495e-05,1.3567224754703793,0.40412430113762415,False,370.5,0.9931313678731841
DAP2,25C,229,2026-03-11 15:59:36,2621.723147063232,1035.5457837741078,0.00012155631871658231,6.882939594807419e-05,0.8130738510987282,0.3041647554813262,False,372.1666666666667,0.9946720725544089
DAP2,25C,230,2026-03-11 16:01:14,3827.8867243488808,2083.903130737549,7.74611349200614e-05,6.712006137394631e-05,0.6596693072412249,0.26242550927410035,False,373.8,0.9966048058129378
DAP2,25C,231,2026-03-11 16:02:54,2895.118535605773,989.6598843736782,0.00012207807854196652,5.691865424953635e-05,0.8695855629587005,0.29554223588550144,False,375.46666666666664,0.9946492033319528
DAP2,25C,232,2026-03-11 16:04:32,2076.882007961938,398.9249580148753,0.00019520479150244858,4.030128507379706e-05,1.3121416804810142,0.40218783981660555,False,377.1,0.9914439909242257
DAP2,25C,233,2026-03-11 16:06:12,2204.1279515478504,196.4025999159068,0.00012649902007430097,6.240698702756326e-06,4.99999999983288,2.0051936215647226,True,378.76666666666665,
DAP2,25C,234,2026-03-11 16:07:50,2069.182146425787,374.971948846352,0.00017491770555121426,3.087161882555087e-05,1.4950623093907258,0.4720216634287675,False,380.4,0.992333192926819
DAP2,25C,235,2026-03-11 16:09:30,3901.387356124967,2651.7427738507886,6.52716657306583e-05,7.30913932840934e-05,0.6149679350117222,0.28120634990855364,False,382.06666666666666,0.9971390816788664
DAP2,25C,236,2026-03-11 16:11:10,4217.993435904803,2442.0098983608914,6.889307906892283e-05,7.068655508040075e-05,0.5675530040916575,0.21673125351842001,False,383.73333333333335,0.9969803517360671
DAP2,25C,237,2026-03-11 16:12:48,2176.3608477169946,324.1924576273239,0.00017499573078570406,2.3752107937172477e-05,1.6671188828992016,0.4766510455637361,False,385.3666666666667,0.9923297730076188
DAP2,25C,238,2026-03-11 16:14:28,2009.6211465401375,249.23236828687527,0.0001366765350255349,1.1585790294708864e-05,2.884185010015968,1.0303937456527827,True,387.03333333333336,
DAP2,25C,239,2026-03-11 16:16:06,2350.518267989523,573.1756691711528,0.00013711651422610547,3.365656849021324e-05,1.3504763247984997,0.4852482902822081,False,388.6666666666667,0.993990054592782
DAP2,25C,240,2026-03-11 16:17:46,2476.106467508531,698.951348005261,0.00015671389114231486,5.64125887705752e-05,0.9924536208670329,0.33218911353579667,False,390.3333333333333,0.9931310831840072
DAP2,25C,241,2026-03-11 16:19:24,2963.7502575821773,1109.0648889058336,0.00011417677932893897,5.914252662050258e-05,0.842999569418287,0.30047281268205756,False,391.96666666666664,0.9949955246863456
